Journey ID,Route Code,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Delay Duration,Journey Status,Reason for Delay
LIV-MAN:20240102:2015,LIV-MAN,2024-01-02,2024-01-02 20:15:00,2024-01-02 20:45:00,2024-01-02 20:45:00,0 days 00:00:00,On Time,
KGX-LIV:20240102:2015,KGX-LIV,2024-01-02,2024-01-02 20:15:00,2024-01-02 22:30:00,2024-01-02 22:30:00,0 days 00:00:00,On Time,
LIV-MAN:20240102:2130,LIV-MAN,2024-01-02,2024-01-02 21:30:00,2024-01-02 22:00:00,2024-01-02 22:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240102:2130,EUS-BHM,2024-01-02,2024-01-02 21:30:00,2024-01-02 22:50:00,,,Cancelled,Staff Shortage
KGX-YRK:20240102:2200,KGX-YRK,2024-01-02,2024-01-02 22:00:00,2024-01-02 23:50:00,2024-01-02 23:50:00,0 days 00:00:00,On Time,
KGX-YRK:20240102:2215,KGX-YRK,2024-01-02,2024-01-02 22:15:00,2024-01-02 00:05:00,2024-01-02 00:05:00,0 days 00:00:00,On Time,
OXF-BRI:20240102:2230,OXF-BRI,2024-01-02,2024-01-02 22:30:00,2024-01-02 23:45:00,2024-01-02 23:45:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:0000,MAN-LIV,2024-01-03,2024-01-03 00:00:00,2024-01-03 00:30:00,2024-01-03 00:30:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0015,LIV-MAN,2024-01-03,2024-01-03 00:15:00,2024-01-03 00:45:00,2024-01-03 00:45:00,0 days 00:00:00,On Time,
BHM-STP:20240103:0015,BHM-STP,2024-01-03,2024-01-03 00:15:00,2024-01-03 01:35:00,,,Cancelled,Staff Shortage
LIV-MAN:20240103:0030,LIV-MAN,2024-01-03,2024-01-03 00:30:00,2024-01-03 01:00:00,2024-01-03 01:00:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0030,KGX-YRK,2024-01-03,2024-01-03 00:30:00,2024-01-03 02:20:00,2024-01-03 02:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0130,LIV-MAN,2024-01-03,2024-01-03 01:30:00,2024-01-03 02:00:00,2024-01-03 02:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:0130,PAD-RDG,2024-01-03,2024-01-03 01:30:00,2024-01-03 02:30:00,2024-01-03 02:30:00,0 days 00:00:00,On Time,
STP-BHM:20240103:0130,STP-BHM,2024-01-03,2024-01-03 01:30:00,2024-01-03 02:50:00,2024-01-03 02:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0145,LIV-MAN,2024-01-03,2024-01-03 01:45:00,2024-01-03 02:15:00,2024-01-03 02:15:00,0 days 00:00:00,On Time,
YRK-DUR:20240103:0145,YRK-DUR,2024-01-03,2024-01-03 01:45:00,2024-01-03 02:35:00,2024-01-03 02:35:00,0 days 00:00:00,On Time,
LIV-LDS:20240103:0145,LIV-LDS,2024-01-03,2024-01-03 01:45:00,2024-01-03 03:15:00,2024-01-03 03:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0145,KGX-YRK,2024-01-03,2024-01-03 01:45:00,2024-01-03 03:35:00,2024-01-03 03:35:00,0 days 00:00:00,On Time,
MAN-PAD:20240103:0145,MAN-PAD,2024-01-03,2024-01-03 01:45:00,2024-01-03 04:00:00,2024-01-03 04:00:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0200,LIV-MAN,2024-01-03,2024-01-03 02:00:00,2024-01-03 02:30:00,2024-01-03 02:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:0200,PAD-RDG,2024-01-03,2024-01-03 02:00:00,2024-01-03 03:00:00,2024-01-03 03:00:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0200,KGX-YRK,2024-01-03,2024-01-03 02:00:00,2024-01-03 03:50:00,2024-01-03 03:50:00,0 days 00:00:00,On Time,
STP-BHM:20240103:0245,STP-BHM,2024-01-03,2024-01-03 02:45:00,2024-01-03 04:05:00,2024-01-03 04:05:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0300,LIV-MAN,2024-01-03,2024-01-03 03:00:00,2024-01-03 03:30:00,2024-01-03 03:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:0315,PAD-RDG,2024-01-03,2024-01-03 03:15:00,2024-01-03 04:15:00,2024-01-03 04:15:00,0 days 00:00:00,On Time,
YRK-DUR:20240103:0330,YRK-DUR,2024-01-03,2024-01-03 03:30:00,2024-01-03 04:20:00,2024-01-03 04:32:00,0 days 00:12:00,Delayed,Weather Conditions
BHM-RDG:20240103:0330,BHM-RDG,2024-01-03,2024-01-03 03:30:00,2024-01-03 05:00:00,2024-01-03 05:00:00,0 days 00:00:00,On Time,
MAN-EUS:20240103:0330,MAN-EUS,2024-01-03,2024-01-03 03:30:00,2024-01-03 05:20:00,2024-01-03 05:38:00,0 days 00:18:00,Delayed,Weather Conditions
YRK-BHM:20240103:0345,YRK-BHM,2024-01-03,2024-01-03 03:45:00,2024-01-03 06:00:00,2024-01-03 06:00:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0400,LIV-MAN,2024-01-03,2024-01-03 04:00:00,2024-01-03 04:30:00,2024-01-03 04:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0400,KGX-YRK,2024-01-03,2024-01-03 04:00:00,2024-01-03 05:50:00,2024-01-03 05:50:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:0415,EUS-BHM,2024-01-03,2024-01-03 04:15:00,2024-01-03 05:35:00,,,Cancelled,Weather Conditions
STP-BHM:20240103:0430,STP-BHM,2024-01-03,2024-01-03 04:30:00,2024-01-03 05:50:00,2024-01-03 05:50:00,0 days 00:00:00,On Time,
BHM-STP:20240103:0430,BHM-STP,2024-01-03,2024-01-03 04:30:00,2024-01-03 05:50:00,2024-01-03 05:50:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:0445,MAN-LIV,2024-01-03,2024-01-03 04:45:00,2024-01-03 05:15:00,2024-01-03 05:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0445,KGX-YRK,2024-01-03,2024-01-03 04:45:00,2024-01-03 06:35:00,2024-01-03 06:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0500,LIV-MAN,2024-01-03,2024-01-03 05:00:00,2024-01-03 05:30:00,2024-01-03 05:30:00,0 days 00:00:00,On Time,
LIV-EUS:20240103:0500,LIV-EUS,2024-01-03,2024-01-03 05:00:00,2024-01-03 07:15:00,2024-01-03 07:15:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:0530,MAN-LIV,2024-01-03,2024-01-03 05:30:00,2024-01-03 06:00:00,2024-01-03 06:00:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0545,LIV-MAN,2024-01-03,2024-01-03 05:45:00,2024-01-03 06:15:00,2024-01-03 06:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:0545,EUS-BHM,2024-01-03,2024-01-03 05:45:00,2024-01-03 07:05:00,2024-01-03 07:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:0600,MAN-LIV,2024-01-03,2024-01-03 06:00:00,2024-01-03 06:30:00,2024-01-03 06:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0600,KGX-YRK,2024-01-03,2024-01-03 06:00:00,2024-01-03 07:50:00,2024-01-03 07:50:00,0 days 00:00:00,On Time,
RDG-DID:20240103:0615,RDG-DID,2024-01-03,2024-01-03 06:15:00,2024-01-03 06:30:00,2024-01-03 06:30:00,0 days 00:00:00,On Time,
RDG-OXF:20240103:0615,RDG-OXF,2024-01-03,2024-01-03 06:15:00,2024-01-03 06:40:00,2024-01-03 06:40:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:0615,MAN-LIV,2024-01-03,2024-01-03 06:15:00,2024-01-03 06:45:00,,,Cancelled,Signal Failure
KGX-YRK:20240103:0615,KGX-YRK,2024-01-03,2024-01-03 06:15:00,2024-01-03 08:05:00,2024-01-03 08:05:00,0 days 00:00:00,On Time,
YRK-DON:20240103:0630,YRK-DON,2024-01-03,2024-01-03 06:30:00,2024-01-03 07:00:00,2024-01-03 07:00:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:0630,MAN-LIV,2024-01-03,2024-01-03 06:30:00,2024-01-03 07:00:00,2024-01-03 07:00:00,0 days 00:00:00,On Time,
BHM-STP:20240103:0630,BHM-STP,2024-01-03,2024-01-03 06:30:00,2024-01-03 07:50:00,2024-01-03 07:50:00,0 days 00:00:00,On Time,
STP-BHM:20240103:0630,STP-BHM,2024-01-03,2024-01-03 06:30:00,2024-01-03 07:50:00,2024-01-03 07:50:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:0630,EUS-BHM,2024-01-03,2024-01-03 06:30:00,2024-01-03 07:50:00,2024-01-03 07:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0645,LIV-MAN,2024-01-03,2024-01-03 06:45:00,2024-01-03 07:15:00,2024-01-03 07:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:0645,PAD-RDG,2024-01-03,2024-01-03 06:45:00,2024-01-03 07:45:00,2024-01-03 07:45:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0645,KGX-YRK,2024-01-03,2024-01-03 06:45:00,2024-01-03 08:35:00,2024-01-03 08:35:00,0 days 00:00:00,On Time,
BHM-STP:20240103:0700,BHM-STP,2024-01-03,2024-01-03 07:00:00,2024-01-03 08:20:00,2024-01-03 08:20:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:0715,MAN-LIV,2024-01-03,2024-01-03 07:15:00,2024-01-03 07:45:00,2024-01-03 07:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:0715,EUS-BHM,2024-01-03,2024-01-03 07:15:00,2024-01-03 08:35:00,2024-01-03 08:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0730,LIV-MAN,2024-01-03,2024-01-03 07:30:00,2024-01-03 08:00:00,2024-01-03 08:00:00,0 days 00:00:00,On Time,
YRK-DON:20240103:0730,YRK-DON,2024-01-03,2024-01-03 07:30:00,2024-01-03 08:00:00,2024-01-03 08:00:00,0 days 00:00:00,On Time,
RDG-SWI:20240103:0730,RDG-SWI,2024-01-03,2024-01-03 07:30:00,2024-01-03 08:15:00,2024-01-03 08:15:00,0 days 00:00:00,On Time,
YRK-PBO:20240103:0730,YRK-PBO,2024-01-03,2024-01-03 07:30:00,2024-01-03 08:40:00,2024-01-03 08:40:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0730,KGX-YRK,2024-01-03,2024-01-03 07:30:00,2024-01-03 09:20:00,2024-01-03 09:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:0745,PAD-RDG,2024-01-03,2024-01-03 07:45:00,2024-01-03 08:45:00,2024-01-03 08:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:0745,EUS-BHM,2024-01-03,2024-01-03 07:45:00,2024-01-03 09:05:00,2024-01-03 09:05:00,0 days 00:00:00,On Time,
PAD-OXF:20240103:0745,PAD-OXF,2024-01-03,2024-01-03 07:45:00,2024-01-03 09:15:00,2024-01-03 09:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0745,KGX-YRK,2024-01-03,2024-01-03 07:45:00,2024-01-03 09:35:00,2024-01-03 09:35:00,0 days 00:00:00,On Time,
EUS-MAN:20240103:0745,EUS-MAN,2024-01-03,2024-01-03 07:45:00,2024-01-03 09:35:00,2024-01-03 09:35:00,0 days 00:00:00,On Time,
BHM-LIV:20240103:0800,BHM-LIV,2024-01-03,2024-01-03 08:00:00,2024-01-03 09:30:00,2024-01-03 09:30:00,0 days 00:00:00,On Time,
EUS-MAN:20240103:0800,EUS-MAN,2024-01-03,2024-01-03 08:00:00,2024-01-03 09:50:00,2024-01-03 09:50:00,0 days 00:00:00,On Time,
LIV-EUS:20240103:0800,LIV-EUS,2024-01-03,2024-01-03 08:00:00,2024-01-03 10:15:00,2024-01-03 11:09:00,0 days 00:54:00,Delayed,Weather Conditions
EUS-BHM:20240103:0815,EUS-BHM,2024-01-03,2024-01-03 08:15:00,2024-01-03 09:35:00,,,Cancelled,Signal Failure
STP-BHM:20240103:0815,STP-BHM,2024-01-03,2024-01-03 08:15:00,2024-01-03 09:35:00,2024-01-03 09:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:0830,MAN-LIV,2024-01-03,2024-01-03 08:30:00,2024-01-03 09:00:00,2024-01-03 09:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:0830,PAD-RDG,2024-01-03,2024-01-03 08:30:00,2024-01-03 09:30:00,2024-01-03 09:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:0845,PAD-RDG,2024-01-03,2024-01-03 08:45:00,2024-01-03 09:45:00,2024-01-03 09:45:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:0900,LIV-MAN,2024-01-03,2024-01-03 09:00:00,2024-01-03 09:30:00,2024-01-03 09:30:00,0 days 00:00:00,On Time,
MAN-LDS:20240103:0900,MAN-LDS,2024-01-03,2024-01-03 09:00:00,2024-01-03 09:45:00,2024-01-03 10:22:00,0 days 00:37:00,Delayed,Signal Failure
PAD-RDG:20240103:0900,PAD-RDG,2024-01-03,2024-01-03 09:00:00,2024-01-03 10:00:00,2024-01-03 10:00:00,0 days 00:00:00,On Time,
KGX-LIV:20240103:0915,KGX-LIV,2024-01-03,2024-01-03 09:15:00,2024-01-03 11:30:00,2024-01-03 11:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:0930,EUS-BHM,2024-01-03,2024-01-03 09:30:00,2024-01-03 10:50:00,2024-01-03 10:50:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:0930,KGX-YRK,2024-01-03,2024-01-03 09:30:00,2024-01-03 11:20:00,2024-01-03 11:20:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:0945,EUS-BHM,2024-01-03,2024-01-03 09:45:00,2024-01-03 11:05:00,2024-01-03 11:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:1030,MAN-LIV,2024-01-03,2024-01-03 10:30:00,2024-01-03 11:00:00,2024-01-03 11:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:1030,EUS-BHM,2024-01-03,2024-01-03 10:30:00,2024-01-03 11:50:00,2024-01-03 11:50:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1030,KGX-YRK,2024-01-03,2024-01-03 10:30:00,2024-01-03 12:20:00,2024-01-03 12:20:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:1100,MAN-LIV,2024-01-03,2024-01-03 11:00:00,2024-01-03 11:30:00,2024-01-03 14:24:00,0 days 02:54:00,Delayed,Staff Shortage
STP-BHM:20240103:1100,STP-BHM,2024-01-03,2024-01-03 11:00:00,2024-01-03 12:20:00,2024-01-03 12:20:00,0 days 00:00:00,On Time,
MAN-YRK:20240103:1100,MAN-YRK,2024-01-03,2024-01-03 11:00:00,2024-01-03 12:30:00,2024-01-03 12:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1100,KGX-YRK,2024-01-03,2024-01-03 11:00:00,2024-01-03 12:50:00,2024-01-03 12:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:1115,LIV-MAN,2024-01-03,2024-01-03 11:15:00,2024-01-03 11:45:00,2024-01-03 12:12:00,0 days 00:27:00,Delayed,Technical Issue
EUS-BHM:20240103:1145,EUS-BHM,2024-01-03,2024-01-03 11:45:00,2024-01-03 13:05:00,2024-01-03 13:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1145,KGX-YRK,2024-01-03,2024-01-03 11:45:00,2024-01-03 13:35:00,2024-01-03 13:35:00,0 days 00:00:00,On Time,
STP-BHM:20240103:1200,STP-BHM,2024-01-03,2024-01-03 12:00:00,2024-01-03 13:20:00,2024-01-03 13:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:1230,LIV-MAN,2024-01-03,2024-01-03 12:30:00,2024-01-03 13:00:00,2024-01-03 13:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:1245,PAD-RDG,2024-01-03,2024-01-03 12:45:00,2024-01-03 13:45:00,,,Cancelled,Technical Issue
EUS-BHM:20240103:1245,EUS-BHM,2024-01-03,2024-01-03 12:45:00,2024-01-03 14:05:00,2024-01-03 14:05:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:1315,LIV-MAN,2024-01-03,2024-01-03 13:15:00,2024-01-03 13:45:00,2024-01-03 13:45:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:1315,MAN-LIV,2024-01-03,2024-01-03 13:15:00,2024-01-03 13:45:00,2024-01-03 13:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:1345,PAD-RDG,2024-01-03,2024-01-03 13:45:00,2024-01-03 14:45:00,2024-01-03 14:45:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1345,KGX-YRK,2024-01-03,2024-01-03 13:45:00,2024-01-03 15:35:00,2024-01-03 15:35:00,0 days 00:00:00,On Time,
MAN-PAD:20240103:1345,MAN-PAD,2024-01-03,2024-01-03 13:45:00,2024-01-03 16:00:00,2024-01-03 16:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:1400,PAD-RDG,2024-01-03,2024-01-03 14:00:00,2024-01-03 15:00:00,2024-01-03 15:00:00,0 days 00:00:00,On Time,
STP-BHM:20240103:1400,STP-BHM,2024-01-03,2024-01-03 14:00:00,2024-01-03 15:20:00,2024-01-03 15:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:1415,PAD-RDG,2024-01-03,2024-01-03 14:15:00,2024-01-03 15:15:00,2024-01-03 15:15:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:1445,MAN-LIV,2024-01-03,2024-01-03 14:45:00,2024-01-03 15:15:00,2024-01-03 15:15:00,0 days 00:00:00,On Time,
YRK-EDB:20240103:1445,YRK-EDB,2024-01-03,2024-01-03 14:45:00,2024-01-03 17:15:00,2024-01-03 17:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:1500,PAD-RDG,2024-01-03,2024-01-03 15:00:00,2024-01-03 16:00:00,2024-01-03 16:00:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1500,KGX-YRK,2024-01-03,2024-01-03 15:00:00,2024-01-03 16:50:00,2024-01-03 16:50:00,0 days 00:00:00,On Time,
RDG-PAD:20240103:1530,RDG-PAD,2024-01-03,2024-01-03 15:30:00,2024-01-03 15:55:00,2024-01-03 15:55:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:1530,PAD-RDG,2024-01-03,2024-01-03 15:30:00,2024-01-03 16:30:00,2024-01-03 16:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:1530,EUS-BHM,2024-01-03,2024-01-03 15:30:00,2024-01-03 16:50:00,,,Cancelled,Weather Conditions
MAN-EUS:20240103:1530,MAN-EUS,2024-01-03,2024-01-03 15:30:00,2024-01-03 17:20:00,2024-01-03 17:39:00,0 days 00:19:00,Delayed,Staff Shortage
LIV-EUS:20240103:1530,LIV-EUS,2024-01-03,2024-01-03 15:30:00,2024-01-03 17:45:00,2024-01-03 18:14:00,0 days 00:29:00,Delayed,Staff Shortage
EDB-KGX:20240103:1530,EDB-KGX,2024-01-03,2024-01-03 15:30:00,2024-01-03 19:50:00,2024-01-03 20:10:00,0 days 00:20:00,Delayed,Staff Shortage
PAD-RDG:20240103:1545,PAD-RDG,2024-01-03,2024-01-03 15:45:00,2024-01-03 16:45:00,2024-01-03 16:45:00,0 days 00:00:00,On Time,
STP-BHM:20240103:1545,STP-BHM,2024-01-03,2024-01-03 15:45:00,2024-01-03 17:05:00,2024-01-03 17:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1545,KGX-YRK,2024-01-03,2024-01-03 15:45:00,2024-01-03 17:35:00,2024-01-03 17:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:1600,MAN-LIV,2024-01-03,2024-01-03 16:00:00,2024-01-03 16:30:00,2024-01-03 16:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:1600,PAD-RDG,2024-01-03,2024-01-03 16:00:00,2024-01-03 17:00:00,2024-01-03 17:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:1600,EUS-BHM,2024-01-03,2024-01-03 16:00:00,2024-01-03 17:20:00,2024-01-03 17:20:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1600,KGX-YRK,2024-01-03,2024-01-03 16:00:00,2024-01-03 17:50:00,2024-01-03 17:50:00,0 days 00:00:00,On Time,
KGX-EDB:20240103:1600,KGX-EDB,2024-01-03,2024-01-03 16:00:00,2024-01-03 20:20:00,2024-01-03 20:20:00,0 days 00:00:00,On Time,
STP-LEI:20240103:1615,STP-LEI,2024-01-03,2024-01-03 16:15:00,2024-01-03 17:15:00,2024-01-03 17:15:00,0 days 00:00:00,On Time,
BHM-MAN:20240103:1615,BHM-MAN,2024-01-03,2024-01-03 16:15:00,2024-01-03 17:35:00,2024-01-03 17:35:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:1615,EUS-BHM,2024-01-03,2024-01-03 16:15:00,2024-01-03 17:35:00,2024-01-03 17:35:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1615,KGX-YRK,2024-01-03,2024-01-03 16:15:00,2024-01-03 18:05:00,2024-01-03 18:05:00,0 days 00:00:00,On Time,
LIV-LDS:20240103:1630,LIV-LDS,2024-01-03,2024-01-03 16:30:00,2024-01-03 18:00:00,2024-01-03 18:00:00,0 days 00:00:00,On Time,
MAN-KGX:20240103:1630,MAN-KGX,2024-01-03,2024-01-03 16:30:00,2024-01-03 18:45:00,2024-01-03 18:45:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:1700,MAN-LIV,2024-01-03,2024-01-03 17:00:00,2024-01-03 17:30:00,2024-01-03 17:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1700,KGX-YRK,2024-01-03,2024-01-03 17:00:00,2024-01-03 18:50:00,2024-01-03 18:50:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:1715,EUS-BHM,2024-01-03,2024-01-03 17:15:00,2024-01-03 18:35:00,2024-01-03 18:35:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1715,KGX-YRK,2024-01-03,2024-01-03 17:15:00,2024-01-03 19:05:00,2024-01-03 19:05:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:1730,LIV-MAN,2024-01-03,2024-01-03 17:30:00,2024-01-03 18:00:00,2024-01-03 18:00:00,0 days 00:00:00,On Time,
LIV-EUS:20240103:1730,LIV-EUS,2024-01-03,2024-01-03 17:30:00,2024-01-03 19:45:00,2024-01-03 20:10:00,0 days 00:25:00,Delayed,Technical Issue
MAN-LIV:20240103:1745,MAN-LIV,2024-01-03,2024-01-03 17:45:00,2024-01-03 18:15:00,2024-01-03 18:15:00,0 days 00:00:00,On Time,
BHM-STA:20240103:1745,BHM-STA,2024-01-03,2024-01-03 17:45:00,2024-01-03 18:15:00,2024-01-03 18:15:00,0 days 00:00:00,On Time,
RDG-SWI:20240103:1745,RDG-SWI,2024-01-03,2024-01-03 17:45:00,2024-01-03 18:30:00,2024-01-03 18:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:1745,PAD-RDG,2024-01-03,2024-01-03 17:45:00,2024-01-03 18:45:00,2024-01-03 18:45:00,0 days 00:00:00,On Time,
STP-BHM:20240103:1745,STP-BHM,2024-01-03,2024-01-03 17:45:00,2024-01-03 19:05:00,2024-01-03 19:05:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:1745,EUS-BHM,2024-01-03,2024-01-03 17:45:00,2024-01-03 19:05:00,,,Cancelled,Technical Issue
KGX-YRK:20240103:1745,KGX-YRK,2024-01-03,2024-01-03 17:45:00,2024-01-03 19:35:00,2024-01-03 19:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:1830,LIV-MAN,2024-01-03,2024-01-03 18:30:00,2024-01-03 19:00:00,2024-01-03 19:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:1830,PAD-RDG,2024-01-03,2024-01-03 18:30:00,2024-01-03 19:30:00,2024-01-03 19:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1830,KGX-YRK,2024-01-03,2024-01-03 18:30:00,2024-01-03 20:20:00,2024-01-03 20:20:00,0 days 00:00:00,On Time,
RDG-DID:20240103:1845,RDG-DID,2024-01-03,2024-01-03 18:45:00,2024-01-03 19:00:00,2024-01-03 19:00:00,0 days 00:00:00,On Time,
BHM-TAM:20240103:1845,BHM-TAM,2024-01-03,2024-01-03 18:45:00,2024-01-03 19:05:00,2024-01-03 19:05:00,0 days 00:00:00,On Time,
BHM-NUN:20240103:1845,BHM-NUN,2024-01-03,2024-01-03 18:45:00,2024-01-03 19:05:00,2024-01-03 19:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:1845,MAN-LIV,2024-01-03,2024-01-03 18:45:00,2024-01-03 19:15:00,,,Cancelled,Staff Shortage
PAD-RDG:20240103:1845,PAD-RDG,2024-01-03,2024-01-03 18:45:00,2024-01-03 19:45:00,2024-01-03 19:45:00,0 days 00:00:00,On Time,
STP-LEI:20240103:1845,STP-LEI,2024-01-03,2024-01-03 18:45:00,2024-01-03 19:45:00,2024-01-03 19:45:00,0 days 00:00:00,On Time,
STP-BHM:20240103:1845,STP-BHM,2024-01-03,2024-01-03 18:45:00,2024-01-03 20:05:00,2024-01-03 20:05:00,0 days 00:00:00,On Time,
EUS-MAN:20240103:1845,EUS-MAN,2024-01-03,2024-01-03 18:45:00,2024-01-03 20:35:00,2024-01-03 20:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:1915,MAN-LIV,2024-01-03,2024-01-03 19:15:00,2024-01-03 19:45:00,2024-01-03 19:45:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:1930,KGX-YRK,2024-01-03,2024-01-03 19:30:00,2024-01-03 21:20:00,2024-01-03 21:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:2000,PAD-RDG,2024-01-03,2024-01-03 20:00:00,2024-01-03 21:00:00,2024-01-03 21:00:00,0 days 00:00:00,On Time,
KGX-YRK:20240103:2000,KGX-YRK,2024-01-03,2024-01-03 20:00:00,2024-01-03 21:50:00,2024-01-03 21:50:00,0 days 00:00:00,On Time,
BHM-EDB:20240103:2015,BHM-EDB,2024-01-03,2024-01-03 20:15:00,2024-01-03 00:45:00,2024-01-03 00:45:00,0 days 00:00:00,On Time,
MAN-LIV:20240103:2015,MAN-LIV,2024-01-03,2024-01-03 20:15:00,2024-01-03 20:45:00,2024-01-03 20:45:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:2015,LIV-MAN,2024-01-03,2024-01-03 20:15:00,2024-01-03 20:45:00,2024-01-03 20:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:2015,PAD-RDG,2024-01-03,2024-01-03 20:15:00,2024-01-03 21:15:00,2024-01-03 21:15:00,0 days 00:00:00,On Time,
KGX-LIV:20240103:2015,KGX-LIV,2024-01-03,2024-01-03 20:15:00,2024-01-03 22:30:00,2024-01-03 22:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240103:2100,EUS-BHM,2024-01-03,2024-01-03 21:00:00,2024-01-03 22:20:00,2024-01-03 22:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240103:2130,LIV-MAN,2024-01-03,2024-01-03 21:30:00,2024-01-03 22:00:00,2024-01-03 22:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240103:2130,PAD-RDG,2024-01-03,2024-01-03 21:30:00,2024-01-03 22:30:00,2024-01-03 22:30:00,0 days 00:00:00,On Time,
